GEOID,year,geometry,median_rent,population,poverty_total,poverty_below,race_total,race_white,race_black,race_native,race_asian,race_pi,race_other,race_mixed,education_no_diploma,education_high_school,education_associates,education_bachelors,education_masters,education_professional,education_doctorate,poverty_rate,race_white_share,race_black_share,race_asian_share,race_mixed_share,race_native_pi_other_share,edu_no_diploma_share,edu_high_school_share,edu_associates_share,edu_bachelors_share,edu_masters_share,edu_professional_share,edu_doctorate_share,edu_college_plus,edu_college_plus_share,has_resilience_project,proj_count,projval_total,onenyc_Infrastructure,onenyc_Buildings,onenyc_Coastal Defense,first_project_year,post_project,years_since_project,project_exposure_duration,post_project_lag1,post_project_lag2,post_project_lag3,post_project_lag4,post_project_lag5,evictions_count,eviction_commercial,eviction_residential,eviction_rate_per_1000,high_eviction_year,latitude,longitude
36005005400,2013,"POLYGON ((1016383.2099893969 241620.3490273522, 1016806.6235742646 242238.8297292657, 1016981.0729991148 242159.63914574584, 1017264.84596908 242071.85437159424, 1017522.1630044464 242106.4538775663, 1017777.8027752645 242152.71258621724, 1018033.4425893886 242198.24531877827, 1018290.1873577068 242244.5109755015, 1018546.3792298783 242289.68555993788, 1018702.594511789 241414.04057929962, 1018455.0416054011 241320.05539718107, 1018206.9220641932 241234.08737070835, 1017947.9301824226 241203.85033755374, 1017818.432991668 241189.46153137175, 1017688.9356481304 241175.07341703423, 1017428.5532817367 241148.84772427348, 1017170.1115383678 241119.7127686198, 1016911.390958138 241091.67320465087, 1016642.9719526661 241072.36752914853, 1016399.1738407542 241060.0198675165, 1016474.9562515767 241303.13325650748, 1016468.867160045 241511.89027862521, 1016383.2099893969 241620.3490273522))",459200.0,940.0,268.0,101.0,940.0,144.0,128.0,0.0,47.0,0.0,553.0,68.0,225.0,194.0,13.0,31.0,0.0,0.0,0.0,0.376865671641791,0.1531914893617021,0.1361702127659574,0.05,0.0723404255319148,0.5882978723404255,0.2393617021276596,0.2063829787234042,0.0138297872340425,0.0329787234042553,0.0,0.0,0.0,31.0,0.0329787234042553,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,241654.4971386513,1017537.619653712
36005005400,2013,"POLYGON ((1016383.2099893969 241620.3490273522, 1016806.6235742646 242238.8297292657, 1016981.0729991148 242159.63914574584, 1017264.84596908 242071.85437159424, 1017522.1630044464 242106.4538775663, 1017777.8027752645 242152.71258621724, 1018033.4425893886 242198.24531877827, 1018290.1873577068 242244.5109755015, 1018546.3792298783 242289.68555993788, 1018702.594511789 241414.04057929962, 1018455.0416054011 241320.05539718107, 1018206.9220641932 241234.08737070835, 1017947.9301824226 241203.85033755374, 1017818.432991668 241189.46153137175, 1017688.9356481304 241175.07341703423, 1017428.5532817367 241148.84772427348, 1017170.1115383678 241119.7127686198, 1016911.390958138 241091.67320465087, 1016642.9719526661 241072.36752914853, 1016399.1738407542 241060.0198675165, 1016474.9562515767 241303.13325650748, 1016468.867160045 241511.89027862521, 1016383.2099893969 241620.3490273522))",146500.0,1132.0,332.0,153.0,1132.0,243.0,152.0,0.0,70.0,0.0,406.0,261.0,301.0,242.0,0.0,60.0,0.0,26.0,0.0,0.4608433734939759,0.2146643109540636,0.1342756183745583,0.0618374558303886,0.2305653710247349,0.3586572438162544,0.2659010600706714,0.2137809187279152,0.0,0.0530035335689045,0.0,0.0229681978798586,0.0,86.0,0.0759717314487632,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,241654.4971386513,1017537.619653712
36005005600,2013,"POLYGON ((1016806.6235742646 242238.8297292657, 1017461.1740959353 243396.48852239986, 1017663.5852816312 243303.49632289194, 1017853.8141490447 243216.31832192178, 1018087.8053455726 243101.51322713916, 1018167.5568501008 243062.2762533818, 1018399.3891290544 243107.0509034488, 1018546.3792298783 242289.68555993788, 1018290.1873577068 242244.5109755015, 1018033.4425893886 242198.24531877827, 1017777.8027752645 242152.71258621724, 1017522.1630044464 242106.4538775663, 1017264.84596908 242071.85437159424, 1016981.0729991148 242159.63914574584, 1016806.6235742646 242238.8297292657))",213900.0,785.0,425.0,237.0,785.0,115.0,251.0,0.0,0.0,0.0,359.0,60.0,238.0,213.0,26.0,75.0,24.0,0.0,11.0,0.5576470588235294,0.1464968152866242,0.3197452229299363,0.0,0.0764331210191082,0.4573248407643312,0.3031847133757961,0.2713375796178344,0.0331210191082802,0.0955414012738853,0.0305732484076433,0.0,0.0140127388535031,110.0,0.1401273885350318,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,242643.32630201816,1017713.2715585592
36005005600,2013,"POLYGON ((1016806.6235742646 242238.8297292657, 1017461.1740959353 243396.48852239986, 1017663.5852816312 243303.49632289194, 1017853.8141490447 243216.31832192178, 1018087.8053455726 243101.51322713916, 1018167.5568501008 243062.2762533818, 1018399.3891290544 243107.0509034488, 1018546.3792298783 242289.68555993788, 1018290.1873577068 242244.5109755015, 1018033.4425893886 242198.24531877827, 1017777.8027752645 242152.71258621724, 1017522.1630044464 242106.4538775663, 1017264.84596908 242071.85437159424, 1016981.0729991148 242159.63914574584, 1016806.6235742646 242238.8297292657))",597200.0,809.0,228.0,64.0,809.0,127.0,56.0,0.0,5.0,0.0,450.0,171.0,240.0,270.0,17.0,27.0,0.0,11.0,0.0,0.2807017543859649,0.1569839307787391,0.069221260815822,0.0061804697156983,0.211372064276885,0.5562422744128553,0.2966625463535228,0.3337453646477132,0.0210135970333745,0.0333745364647713,0.0,0.0135970333745364,0.0,38.0,0.0469715698393077,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,242643.32630201816,1017713.2715585592
36005005902,2013,"POLYGON ((1004878.6368042121 238570.35485587904, 1004901.3013618799 238606.80778747943, 1004930.3167516645 238660.7543034729, 1004965.6866038393 238727.822394423, 1004971.2124249169 238739.12154476644, 1004989.4427047615 238782.12882757143, 1005045.5070133555 238922.8107072475, 1005078.3651949008 239013.19434902963, 1005100.1714674338 239081.3440083116, 1005125.285667981 239164.7986690244, 1005164.1984821159 239294.17165566774, 1005181.0013882106 239386.727626792, 1005200.0362321116 239458.51836061192, 1005248.9123043981 239587.17143991237, 1005429.5457169833 240011.05200811572, 1005543.0789674734 240255.62134030918, 1005631.4423880436 240480.85917666307, 1005651.6003784789 240531.88410133647, 1006071.5843880798 240366.12097001533, 1005909.3759334773 240089.80832190267, 1005761.5269162115 239845.57115382233, 1005732.800598944 239781.42244311265, 1005555.1895864756 239386.68923311884, 1005540.825581096 239354.9793384434, 1005458.5161578826 239163.99487562306, 1005106.8411715867 238406.23440125352, 1005067.8152485575 238406.56519673436, 1005008.3056177049 238409.4288627784, 1004996.9571231967 238410.1478216301, 1004979.2402588667 238413.7760307679, 1004930.795220372 238424.3004128956, 1004888.4386988472 238435.55874660175, 1004801.7849392443 238462.0816907159, 1004878.6368042121 238570.35485587904))",225000.0,1075.0,311.0,62.0,1075.0,184.0,361.0,0.0,0.0,0.0,395.0,135.0,153.0,281.0,23.0,77.0,36.0,30.0,0.0,0.1993569131832797,0.1711627906976744,0.3358139534883721,0.0,0.1255813953488372,0.3674418604651163,0.1423255813953488,0.2613953488372093,0.0213953488372093,0.0716279069767441,0.0334883720930232,0.027906976744186,0.0,143.0,0.1330232558139535,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,239530.46714982245,1005439.8929421369
36005005902,2013,"POLYGON ((1004878.6368042121 238570.35485587904, 1004901.3013618799 238606.80778747943, 1004930.3167516645 238660.7543034729, 1004965.6866038393 238727.822394423, 1004971.2124249169 238739.12154476644, 1004989.4427047615 238782.12882757143, 1005045.5070133555 238922.8107072475, 1005078.3651949008 239013.19434902963, 1005100.1714674338 239081.3440083116, 1005125.285667981 239164.7986690244, 1005164.1984821159 239294.17165566774, 1005181.0013882106 239386.727626792, 1005200.0362321116 239458.51836061192, 1005248.9123043981 239587.17143991237, 1005429.5457169833 240011.05200811572, 1005543.0789674734 240255.62134030918, 1005631.4423880436 240480.85917666307, 1005651.6003784789 240531.88410133647, 1006071.5843880798 240366.12097001533, 1005909.3759334773 240089.80832190267, 1005761.5269162115 239845.57115382233, 1005732.800598944 239781.42244311265, 1005555.1895864756 239386.68923311884, 1005540.825581096 239354.9793384434, 1005458.5161578826 239163.99487562306, 1005106.8411715867 238406.23440125352, 1005067.8152485575 238406.56519673436, 1005008.3056177049 238409.4288627784, 1004996.9571231967 238410.1478216301, 1004979.2402588667 238413.7760307679, 1004930.795220372 238424.3004128956, 1004888.4386988472 238435.55874660175, 1004801.7849392443 238462.0816907159, 1004878.6368042121 238570.35485587904))",183300.0,1774.0,765.0,280.0,1774.0,396.0,535.0,98.0,0.0,0.0,738.0,7.0,407.0,473.0,35.0,87.0,36.0,9.0,0.0,0.3660130718954248,0.2232243517474633,0.3015783540022548,0.0,0.0039458850056369,0.4712514092446448,0.2294250281848929,0.2666290868094701,0.0197294250281848,0.0490417136414881,0.020293122886133,0.0050732807215332,0.0,132.0,0.0744081172491544,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,239530.46714982245,1005439.8929421369
36005006000,2013,"POLYGON ((1016841.2135247901 243680.9232195484, 1016873.4065312627 243816.8643864686, 1016882.3424410172 243962.24705818846, 1016882.1683171787 244091.58662759876, 1016854.2520328842 244273.71781200805, 1016900.0043755441 244408.58428305018, 1016978.900082678 244588.6734380037, 1016994.6354558953 244616.020008312, 1017025.813624596 244682.37158799247, 1017140.4433088494 244832.26961839673, 1017311.9708667839 245056.57062848037, 1017351.4222474499 245142.24382571306, 1017408.7137729615 245333.96376107202, 1017528.5021223555 245350.15879245067, 1017824.5801962957 245342.55168307404, 1017906.4944971807 245334.2855219923, 1018031.0219283744 245324.98597789631, 1018169.0857585131 245331.37253483885, 1018667.7406172955 245300.74244563075, 1019235.5830749888 245262.206951476, 1019434.2720743568 245249.37839780818, 1019406.5933763135 245064.61901066033, 1019372.2696732779 244882.400405697, 1019340.9322452275 244739.53465433532, 1019328.3108474799 244665.555844084, 1019285.6815824503 244485.51140469947, 1019278.5250842822 244459.26875422779, 1019230.0888974171 244275.93700185083, 1019209.9846780531 244209.59856120337, 1019197.8556147328 244177.51936597918, 1019186.0294870224 244127.22373688756, 1019164.5928883898 244025.17834101574, 1019159.373116537 243998.93852150385, 1019131.8836954781 243872.4738321663, 1019026.7043004798 243891.63258885534, 1018818.0270803664 243915.38036934, 1018782.0490068118 243918.97246239273, 1018593.8547918671 243938.74364920796, 1018527.9870184485 243945.57282564105, 1018390.1674681209 243956.67278307604, 1018303.3186797771 243928.4966289797, 1018140.73800012 243837.1843996388, 1018018.2911433207 243737.9137198403, 1017896.4225105727 243620.06325829026, 1017663.5852816312 243303.49632289194, 1017461.1740959353 243396.48852239986, 1017107.5818656352 243558.5011187505, 1016932.3070153221 243641.33309146893, 1016896.3126256769 243656.9510957776, 1016872.5007064709 243667.48482226243, 1016841.2135247901 243680.9232195484))",396400.0,1255.0,329.0,97.0,1255.0,145.0,260.0,0.0,11.0,0.0,839.0,0.0,222.0,400.0,35.0,94.0,14.0,0.0,0.0,0.2948328267477204,0.1155378486055776,0.2071713147410358,0.0087649402390438,0.0,0.6685258964143427,0.1768924302788844,0.3187250996015936,0.0278884462151394,0.0749003984063745,0.0111553784860557,0.0,0.0,108.0,0.0860557768924302,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,244474.1534280116,1018071.7758461316
36005006100,2013,"POLYGON ((1004488.9894736555 237843.90420855893, 1004553.598533169 238033.0487447475, 1004634.249070865 238234.95872251724, 1004647.2340979251 238263.0235390916, 1004654.4190072268 238276.5100283628, 1004660.2233888068 238285.987658163, 1004669.0686487916 238299.83988603257, 1004712.1969104749 238358.17005862013, 1004752.2871926836 238408.48234100066, 1004766.1121866504 238424.88917103494, 1004801.7849392443 238462.0816907159, 1004888.4386988472 238435.55874660175, 1004930.795220372 238424.3004128956, 1004979.2402588667 238413.7760307679, 1004996.9571231967 238410.1478216301, 1005008.3056177049 238409.4288627784, 1005067.8152485575 238406.56519673436, 1005106.8411715867 238406.23440125352, 1005458.5161578826 239163.99487562306, 1005540.825581096 239354.9793384434, 1005555.1895864756 239386.68923311884, 1005732.800598944 239781.42244311265, 1005761.5269162115 239845.57115382233, 1005909.3759334773 240089.80832190267, 1006071.5843880798 240366.12097001533, 1006319.0846177058 240277.08252792264, 1006560.5080709696 240177.11092181192, 1006817.1650586738 240066.59013564503, 1006574.1547603945 239483.06226768144, 1006557.0328708353 239442.24081562425, 1006536.8735307571 239393.76551702205, 1006410.66716561 239091.9792075597, 1006374.2110519859 239007.0555157203, 1006346.579824398 238956.75188604146, 1006207.8690761139 238704.50505367445, 1006075.1074344466 238604.5570054256, 1005853.0293991861 238410.89549657324, 1005658.3512410425 238214.70986630974, 1005278.7149377448 237773.89506388627, 1004958.0406154977 237310.18341386179, 1004902.6661895307 237329.44599939077, 1004862.2431278973 237343.25637502543, 1004789.4261900865 237368.33377586008, 1004633.2717350213 237422.12374898355, 1004368.8663550214 237508.97925435862, 1004488.9894736555 237843.90420855893))",23100.0,606.0,330.0,27.0,606.0,42.0,481.0,0.0,0.0,0.0,83.0,0.0,120.0,214.0,6.0,60.0,40.0,20.0,14.0,0.0818181818181818,0.0693069306930693,0.7937293729372937,0.0,0.0,0.1369636963696369,0.198019801980198,0.3531353135313531,0.0099009900990099,0.099009900990099,0.066006600660066,0.033003300330033,0.0231023102310231,134.0,0.2211221122112211,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,238854.35203692573,1005652.0031077744
36005006100,2013,"POLYGON ((1004488.9894736555 237843.90420855893, 1004553.598533169 238033.0487447475, 1004634.249070865 238234.95872251724, 1004647.2340979251 238263.0235390916, 1004654.4190072268 238276.5100283628, 1004660.2233888068 238285.987658163, 1004669.0686487916 238299.83988603257, 1004712.1969104749 238358.17005862013, 1004752.2871926836 238408.48234100066, 1004766.1121866504 238424.88917103494, 1004801.7849392443 238462.0816907159, 1004888.4386988472 238435.55874660175, 1004930.795220372 238424.3004128956, 1004979.2402588667 238413.7760307679, 1004996.9571231967 238410.1478216301, 1005008.3056177049 238409.4288627784, 1005067.8152485575 238406.56519673436, 1005106.8411715867 238406.23440125352, 1005458.5161578826 239163.99487562306, 1005540.825581096 239354.9793384434, 1005555.1895864756 239386.68923311884, 1005732.800598944 239781.42244311265, 1005761.5269162115 239845.57115382233, 1005909.3759334773 240089.80832190267, 1006071.5843880798 240366.12097001533, 1006319.0846177058 240277.08252792264, 1006560.5080709696 240177.11092181192, 1006817.1650586738 240066.59013564503, 1006574.1547603945 239483.06226768144, 1006557.0328708353 239442.24081562425, 1006536.8735307571 239393.76551702205, 1006410.66716561 239091.9792075597, 1006374.2110519859 239007.0555157203, 1006346.579824398 238956.75188604146, 1006207.8690761139 238704.50505367445, 1006075.1074344466 238604.5570054256, 1005853.0293991861 238410.89549657324, 1005658.3512410425 238214.70986630974, 1005278.7149377448 237773.89506388627, 1004958.0406154977 237310.18341386179, 1004902.6661895307 237329.44599939077, 1004862.2431278973 237343.25637502543, 1004789.4261900865 237368.33377586008, 1004633.2717350213 237422.12374898355, 1004368.8663550214 237508.97925435862, 1004488.9894736555 237843.90420855893))",40600.0,3183.0,1735.0,318.0,3183.0,140.0,2611.0,0.0,0.0,0.0,245.0,187.0,312.0,1152.0,168.0,409.0,230.0,47.0,19.0,0.1832853025936599,0.0439836632108074,0.8202953188815583,0.0,0.0587496072887213,0.0769714106189129,0.0980207351555136,0.3619227144203581,0.0527803958529689,0.1284951303801445,0.0722588752748979,0.0147659440779139,0.0059692114357524,705.0,0.2214891611687087,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,238854.35203692573,1005652.0031077744
36005006400,2013,"POLYGON ((1019128.2274031971 243336.52818130032, 1019140.8709142542 243588.30353875682, 1019171.7369506359 243868.15916593096, 1019399.50828339 243844.4421106827, 1019635.2925833807 243829.11865397537, 1019918.1515474527 243791.64212697858, 1019974.6441803958 243387.3107334627, 1020121.1301228168 242571.41136558325, 1020223.8236616217 241994.08900468808, 1019976.0058232397 241900.08785552674, 1019729.5702916686 241805.72693257892, 1019463.771124529 241704.41798046228, 1019342.6239968942 241659.4288359041, 1019214.6049110009 242349.29847461946, 1019208.4737146888 242379.16528579828, 1019202.8954714068 242409.39723346973, 1019161.9089512866 242622.47547111404, 1019138.5162015186 242917.19067511117, 1019129.7536057844 243237.4306054645, 1019128.2274031971 243336.52818130032))",495500.0,1812.0,563.0,122.0,1812.0,125.0,623.0,27.0,6.0,0.0,956.0,75.0,149.0,452.0,175.0,214.0,16.0,0.0,0.0,0.216696269982238,0.0689845474613686,0.3438189845474613,0.0033112582781456,0.0413907284768211,0.5424944812362031,0.0822295805739514,0.249448123620309,0.0965783664459161,0.1181015452538631,0.0088300220750551,0.0,0.0,230.0,0.1269315673289183,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,242792.04963362863,1019616.94901366
36005006700,2013,"POLYGON ((1005898.910483125 237862.61027912825, 1005983.3864641828 238107.8841740694, 1006062.8918397011 238338.58046581745, 1006145.4310162596 238579.48120208888, 1006207.8690761139 238704.50505367445, 1006263.7244885025 238762.84953083127, 1006280.8678799755 238781.0819237087, 1006297.7351354097 238798.58540491978, 1006450.2883785412 238742.61680664582, 1006619.4544918536 238680.4707723988, 1006718.5734364381 238644.12878710142, 1006785.852707667 238619.41635569817, 1006842.8880377052 238598.33792695968, 1007107.0232713294 238501.30768821083, 1007085.4927140061 238439.71455168922, 1007031.3871792532 238287.73538963587, 1007025.3131061806 238271.69888377943, 1007073.211291686 238255.34879017298, 1007113.0805375826 238241.5415730328, 1007155.7183115017 238227.00836424646, 1007526.7248096904 238100.2083329526, 1007980.2444942706 237944.7120339293, 1008186.2445181557 237870.225590354, 1008045.0176836806 237656.58551850796, 1007923.1148086549 237492.8792149038, 1007790.1319781374 237336.08516579884, 1007704.4160187133 237244.1893761787, 1007631.1522245856 237155.2205880696, 1007503.1269687035 237020.29309034479, 1007190.8004777614 237129.66075037856, 1006887.6180439921 237231.38991247522, 1006819.5061438313 237254.27959367758, 1006697.9573224353 237294.9724061581, 1005806.7015578108 237596.19832998878, 1005898.910483125 237862.61027912825))",459200.0,1361.0,397.0,111.0,1361.0,275.0,225.0,0.0,0.0,0.0,793.0,68.0,368.0,463.0,0.0,0.0,0.0,0.0,0.0,0.2795969773299748,0.2020573108008817,0.1653196179279941,0.0,0.0499632623071271,0.582659808963997,0.2703894195444526,0.340191036002939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,237854.5170566901,1006897.353939088
36005006800,2013,"POLYGON ((1019342.6239968942 241659.4288359041, 1019463.771124529 241704.41798046228, 1019729.5702916686 241805.72693257892, 1019976.0058232397 241900.08785552674, 1020223.8236616217 241994.08900468808, 1020480.490211012 242091.38495267616, 1020737.4270499805 242191.59873046042, 1020845.720068015 241582.22584078065, 1020580.6725095455 241534.82767924154, 1020719.38164275 240758.26932051955, 1020453.494028491 240711.23565442313, 1020195.9073944198 240664.5815509194, 1019940.8057144226 240621.21287778276, 1019680.176060754 240572.3737573063, 1019474.325555588 240535.2757546479, 1019470.3059801994 240635.09823890755, 1019460.3354984304 240830.73271088896, 1019448.4776662536 240992.1167839925, 1019390.7847247724 241463.12089881208, 1019342.6239968942 241659.4288359041))",417600.0,1726.0,489.0,115.0,1726.0,145.0,687.0,0.0,15.0,0.0,686.0,193.0,389.0,457.0,146.0,57.0,8.0,0.0,0.0,0.2351738241308793,0.0840092699884125,0.3980301274623407,0.0086906141367323,0.1118192352259559,0.3974507531865585,0.2253765932792584,0.264774044032445,0.0845886442641946,0.0330243337195828,0.0046349942062572,0.0,0.0,65.0,0.03765932792584,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,241318.7385659112,1020093.374557012
36005006800,2013,"POLYGON ((1019342.6239968942 241659.4288359041, 1019463.771124529 241704.41798046228, 1019729.5702916686 241805.72693257892, 1019976.0058232397 241900.08785552674, 1020223.8236616217 241994.08900468808, 1020480.490211012 242091.38495267616, 1020737.4270499805 242191.59873046042, 1020845.720068015 241582.22584078065, 1020580.6725095455 241534.82767924154, 1020719.38164275 240758.26932051955, 1020453.494028491 240711.23565442313, 1020195.9073944198 240664.5815509194, 1019940.8057144226 240621.21287778276, 1019680.176060754 240572.3737573063, 1019474.325555588 240535.2757546479, 1019470.3059801994 240635.09823890755, 1019460.3354984304 240830.73271088896, 1019448.4776662536 240992.1167839925, 1019390.7847247724 241463.12089881208, 1019342.6239968942 241659.4288359041))",439300.0,842.0,358.0,112.0,842.0,120.0,432.0,0.0,81.0,0.0,191.0,18.0,122.0,406.0,37.0,53.0,17.0,0.0,0.0,0.3128491620111732,0.1425178147268408,0.5130641330166271,0.0961995249406175,0.0213776722090261,0.2268408551068883,0.1448931116389548,0.4821852731591449,0.0439429928741092,0.0629453681710213,0.0201900237529691,0.0,0.0,70.0,0.0831353919239905,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,241318.7385659112,1020093.374557012
36005006900,2013,"POLYGON ((1006335.3473751582 238830.31690725585, 1006534.7453195732 238999.18714097416, 1006565.9959171237 239025.81244747175, 1006670.2564485094 239114.44240230243, 1006677.7231527101 239121.00736505442, 1006851.6730900877 239269.08952287858, 1007064.8897646028 239451.09315913197, 1007284.1906465166 239634.5618148189, 1007532.269628859 239531.6915374151, 1007438.6680842558 239299.88378950048, 1007912.1269890615 239108.7002561189, 1008363.4425845146 238926.6123561862, 1008676.5936792297 238805.23745807397, 1008559.7456343564 238578.86708715747, 1008448.7091961381 238351.0457590953, 1008312.5208758315 238085.67334714142, 1008186.2445181557 237870.225590354, 1007980.2444942706 237944.7120339293, 1007526.7248096904 238100.2083329526, 1007155.7183115017 238227.00836424646, 1007113.0805375826 238241.5415730328, 1007073.211291686 238255.34879017298, 1007025.3131061806 238271.69888377943, 1007031.3871792532 238287.73538963587, 1007085.4927140061 238439.71455168922, 1007107.0232713294 238501.30768821083, 1006842.8880377052 238598.33792695968, 1006785.852707667 238619.41635569817, 1006718.5734364381 238644.12878710142, 1006619.4544918536 238680.4707723988, 1006450.2883785412 238742.61680664582, 1006297.7351354097 238798.58540491978, 1006335.3473751582 238830.31690725585))",420000.0,1727.0,620.0,257.0,1727.0,148.0,729.0,17.0,0.0,0.0,787.0,46.0,403.0,404.0,67.0,17.0,14.0,0.0,0.0,0.414516129032258,0.0856977417486971,0.4221192819918934,0.0,0.026635784597568,0.4655471916618413,0.2333526346265199,0.2339316734221193,0.0387955993051534,0.0098436595251881,0.0081065431383902,0.0,0.0,31.0,0.0179502026635784,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,238716.54432538457,1007566.3478382552
36005007000,2013,"POLYGON ((1020580.6725095455 241534.82767924154, 1020845.720068015 241582.22584078065, 1020737.4270499805 242191.59873046042, 1020984.1281667203 242288.15635363298, 1021233.8791543363 242379.6204255867, 1021481.1332047433 242473.99794074413, 1021728.9393556317 242568.0145011724, 1021980.0609301139 242664.22478615612, 1022125.8493821141 241809.35252997553, 1022263.5012069747 241031.70817259775, 1022006.194777811 240987.22127864213, 1021751.1025228753 240942.01186899832, 1021494.9028843897 240896.43910757577, 1021238.7011747975 240851.5977270498, 1020983.6077294536 240805.30338766664, 1020719.38164275 240758.26932051955, 1020580.6725095455 241534.82767924154))",431700.0,2757.0,772.0,180.0,2757.0,444.0,1001.0,95.0,124.0,0.0,1020.0,73.0,539.0,775.0,67.0,148.0,23.0,3.0,0.0,0.233160621761658,0.1610446137105549,0.363075807036634,0.0449764236488937,0.0264780558578164,0.4044250997461008,0.1955023576351106,0.2811026478055858,0.0243017772941603,0.0536815379035183,0.0083424011606819,0.001088139281828,0.0,174.0,0.0631120783460282,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,241629.83104369335,1021437.5075144516
36005007000,2013,"POLYGON ((1020580.6725095455 241534.82767924154, 1020845.720068015 241582.22584078065, 1020737.4270499805 242191.59873046042, 1020984.1281667203 242288.15635363298, 1021233.8791543363 242379.6204255867, 1021481.1332047433 242473.99794074413, 1021728.9393556317 242568.0145011724, 1021980.0609301139 242664.22478615612, 1022125.8493821141 241809.35252997553, 1022263.5012069747 241031.70817259775, 1022006.194777811 240987.22127864213, 1021751.1025228753 240942.01186899832, 1021494.9028843897 240896.43910757577, 1021238.7011747975 240851.5977270498, 1020983.6077294536 240805.30338766664, 1020719.38164275 240758.26932051955, 1020580.6725095455 241534.82767924154))",428500.0,1142.0,313.0,125.0,1142.0,59.0,151.0,0.0,155.0,0.0,777.0,0.0,315.0,280.0,8.0,73.0,10.0,0.0,0.0,0.3993610223642173,0.0516637478108581,0.1322241681260945,0.1357267950963222,0.0,0.680385288966725,0.275831873905429,0.2451838879159369,0.0070052539404553,0.063922942206655,0.0087565674255691,0.0,0.0,83.0,0.0726795096322241,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,241629.83104369335,1021437.5075144516
36005007100,2013,"POLYGON ((1007051.2429413289 236598.69139038492, 1007289.3922376889 236781.81322822082, 1007503.1269687035 237020.29309034479, 1007631.1522245856 237155.2205880696, 1007704.4160187133 237244.1893761787, 1007790.1319781374 237336.08516579884, 1007923.1148086549 237492.8792149038, 1008045.0176836806 237656.58551850796, 1008186.2445181557 237870.225590354, 1008312.5208758315 238085.67334714142, 1008448.7091961381 238351.0457590953, 1008559.7456343564 238578.86708715747, 1008676.5936792297 238805.23745807397, 1008803.875599402 238838.52064791505, 1008965.7406787816 238884.5915141219, 1009200.6341710129 238968.2651666275, 1009298.6543795267 238926.46754408887, 1009321.910715747 238919.2048533317, 1009597.3886531906 238833.14355234636, 1009457.249595508 238389.23566352908, 1009185.0730726033 238490.23973220307, 1009156.1294442352 238375.4440150506, 1009127.4597028497 238263.19897433685, 1009099.6230231989 238148.04013648265, 1009064.0507345259 238018.66430152545, 1009019.1016761762 237855.76000527412, 1008991.2491388302 237755.17474934357, 1008779.0838715915 237080.57281378293, 1008624.2889231881 236597.30699572648, 1008536.4718757863 236392.826337769, 1008448.3761777582 236188.71007601803, 1008344.8130303078 235949.23818877857, 1007790.9658842903 236192.0705964106, 1007287.7516779053 236469.21131441198, 1007051.2429413289 236598.69139038492))",224100.0,951.0,281.0,29.0,951.0,221.0,390.0,0.0,6.0,0.0,319.0,15.0,171.0,344.0,34.0,101.0,42.0,0.0,0.0,0.1032028469750889,0.2323869610935857,0.4100946372239747,0.0063091482649842,0.0157728706624605,0.3354363827549947,0.1798107255520504,0.3617245005257624,0.0357518401682439,0.1062039957939011,0.0441640378548895,0.0,0.0,143.0,0.1503680336487907,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,237389.2569964345,1008377.667456842
